공장명(국가),차종,거래 구분,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12, 2025-01 , 2025-02 
러시아 (상트페테르부르크),Rio(FB),내수,,,,,,,,,,,,,,,,,, 125 ," 4,266 ","11,692 ","9,556 ","10,377 ","9,454 ","9,026 "," 7,184 "," 7,852 "," 7,554 "," 7,884 "," 8,060 "," 7,756 "," 4,872 ","9,763 ","8,158 ","10,512 ","8,920 ","8,576 "," 6,407 "," 7,552 "," 7,093 "," 9,468 "," 6,914 "," 7,940 "," 4,728 ","9,046 ","8,604 ","9,445 ","8,192 ","9,638 "," 6,592 "," 7,820 "," 7,200 ", 624 ," 2,299 "," 8,865 "," 4,749 ","7,441 ","9,117 ","9,380 ","7,795 ","10,121 "," 5,688 "," 6,696 "," 7,824 "," 7,897 "," 4,658 "," 6,711 "," 5,003 ","9,010 ","7,459 ","5,682 ","6,137 ","8,759 "," 5,748 "," 6,277 ", 902 , 6 , 1 , - , - , - , - , 440 , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,
러시아 (상트페테르부르크),Solaris(RBr),수출,, 582 , 198 , 252 , 440 , 761 , 264 ,510 ,306 ,605 ,629 ,"1,233 ", 16 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
러시아 (상트페테르부르크),Solaris(HCr),수출,,,,,,,,,,,,,, 4 , 80 , 231 , 153 , 380 , 192 ,224 ,307 ,249 ,289 ,310 , 234 , 395 , 380 , 320 , 481 , 266 , 268 ,548 ,412 ,471 ,210 ,532 , 623 , 433 , 322 , 452 , 136 , 285 , 628 ,860 ,545 ,545 ,549 ,337 , 709 , 64 , 748 , 104 , 32 ," 1,072 ", 377 ,331 ,876 ,"1,256 ","1,130 ","1,170 ", 929 , 892 , 986 ," 1,070 ", 930 ," 1,191 ", 616 ,863 ,782 ,359 ,418 ,688 , 564 ," 1,057 ", 165 , 42 , 3 , 4 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,
러시아 (상트페테르부르크),Creta(GSr),수출,,,,,,,,28 ,188 ,195 ,305 ,203 , 41 , 137 , 212 , 124 , 116 , 195 , 70 ,298 ,323 ,323 ,152 ,385 , 132 , 350 , 305 , 279 , 332 , 366 , 213 ,315 ,391 ,322 ,304 ,83 , 119 , 514 , 375 , 453 , 392 , 601 , 495 ,147 ,490 ,627 ,730 ,605 , 267 , 716 , 524 , 14 , 98 , 242 , 430 ,350 ,433 ,710 ,664 ,694 , 270 , 805 , 370 , 540 , 528 , 471 , - ,- ,- ,- ,- ,- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
러시아 (상트페테르부르크),Creta (SU2r),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - , - ,700 ,338 ,302 ,350 ,614 , 499 , 528 , 201 , 20 , 181 , 840 , 5 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,
러시아 (상트페테르부르크),Rio,수출,,,, 56 , 56 , 224 ,,48 ,80 ,112 ,,96 , 4 ,, 8 , 181 , 64 , 168 , 16 ,3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
러시아 (상트페테르부르크),Rio(FB),수출,,,,,,,,,,,,,,,,,,, 8 ,5 ,144 ,113 ,96 ,300 , 216 , 48 , 356 , 456 , 440 , 344 , 328 ,237 ,144 ,388 ,680 ,272 , 417 , 448 , 407 , 332 , 336 , 452 , 272 ,554 ,796 ,655 ,508 ,596 ," 1,008 ", 680 , 636 , 264 , 412 , 640 , 376 ,402 ,528 ,848 ,904 ,440 , 356 , 936 ," 1,359 "," 1,271 ", 864 , 992 ," 1,024 ",664 ,"1,032 ",520 ,568 ,935 , 824 ," 1,000 ", 372 , 144 , 123 , 14 , 9 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,,,,,,,,,,,,,
인도네시아,Stargazer (KS),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - , 769 ," 4,471 "," 3,535 "," 3,181 "," 1,106 ", 314 , 994 ," 2,009 "," 1,772 ", 574 ," 1,005 ", 513 , 689 ," 1,684 "," 1,473 "," 1,751 ", 812 , 877 ," 1,615 "," 1,964 "," 1,063 ", 755 , 589 ," 1,223 ", 600 , 782 , 618 , 715 , 722 ," 1,039 ", 201 , 726 
인도네시아,Kona EV (SX2id EV) ,내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - , 304 , 165 , 170 , 176 , 434 , 124 , 61 , 63 
인도네시아,IONIQ5 (NE),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , 150 , 215 , 94 , 189 , 277 , 333 , 250 , 305 , 46 , 242 , 201 , 649 , 950 , 974 ," 1,023 ", 499 , 431 , 675 , 638 , 527 , 542 , 752 , 236 , 28 , 27 , 11 , 76 , 62 , 92 , 27 , 44 , 77 , 978 ,,
인도네시아,IONIQ5 (NEid N),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - , - , - , - , 28 , 10 , 33 , - , - 
인도네시아,IONIQ5 (NEid N),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 10 , 1 
인도네시아,Santa-Fe (TMid),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , 19 , 104 , 36 , 149 , 161 , 142 , 132 , 108 , 102 , 154 , 110 , 27 , 128 , 86 , 65 , 77 , 44 , 86 , 20 , 15 , 52 , 116 , 23 , 22 , 37 , 27 , 82 , 36 , 42 , 9 , 17 , 31 , 145 , - , - 
인도네시아,Santa-Fe (MX5id),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - , - , - , - , 13 , 3 , 3 , 73 , 27 
인도네시아,Santa-Fe (MX5id HEV),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - , - , - , - , 177 , 115 , 171 , 121 , 298 
인도네시아,Creta (SU2id),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 1,510 "," 2,438 "," 2,810 "," 1,093 ", 957 ," 1,419 ", 912 ," 1,701 "," 1,457 "," 1,587 ", 884 ," 1,105 ", 610 , 680 ," 1,052 ", 429 , 999 , 559 , 262 , 212 , 72 , 493 , 630 , 447 ," 1,013 ", 877 , 584 , 220 , 193 , 429 , 346 , 449 , 393 , 323 , 108 ," 1,066 ", 634 , 491 
인도네시아,Stargazer (KS),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - , 6 , - ," 1,802 "," 1,500 "," 1,100 ", 600 , - , 115 , 541 , 455 , 540 ," 1,054 ", 619 , 654 ," 1,214 "," 1,119 "," 1,141 ", 924 , 492 ," 1,318 "," 1,688 "," 1,363 "," 1,986 "," 1,529 "," 2,285 "," 2,230 "," 2,065 "," 1,151 "," 1,012 ", 654 , 525 , 278 
인도네시아,Kona EV (SX2id EV) ,수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - , - , - , - , 1 , - , - , - , 1 
인도네시아,IONIQ5 (NE),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ,,
인도네시아,Creta (SU2id),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , 853 ," 1,946 "," 2,611 "," 3,099 "," 4,043 "," 5,162 "," 5,413 "," 4,854 "," 3,415 "," 2,864 "," 3,179 "," 4,084 "," 3,502 "," 3,079 "," 2,623 "," 4,045 "," 4,888 "," 4,569 "," 4,750 "," 3,530 "," 2,733 "," 4,851 "," 3,408 "," 3,012 "," 3,147 "," 4,183 "," 2,232 "," 3,459 "," 4,399 "," 4,076 "," 4,458 "," 5,205 "," 2,989 "," 3,328 "," 4,181 "," 2,423 "," 4,032 "
브라질 (피라시카바),HB,내수," 7,012 "," 11,808 "," 15,108 "," 13,103 "," 14,012 "," 12,918 "," 13,337 ","13,412 ","14,804 ","14,300 ","15,446 ","14,378 "," 9,742 "," 9,057 "," 11,230 "," 9,215 "," 10,837 "," 11,648 "," 11,510 ","13,133 ","11,921 ","12,150 ","11,502 ","12,036 "," 9,546 "," 9,134 "," 12,204 "," 11,817 "," 12,212 "," 11,690 "," 12,153 ","13,165 ","12,435 ","11,868 ","11,251 ","10,551 "," 8,023 "," 11,428 "," 11,632 "," 13,693 "," 13,955 "," 11,036 "," 11,335 ","12,080 ","7,767 ",583 ,57 ,77 , 1 , - , - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
브라질 (피라시카바),HB(BR2),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,323 ","8,194 ","11,293 ","12,423 "," 6,406 "," 11,213 "," 6,822 "," 2,832 "," 3,199 "," 6,907 "," 9,329 ","11,760 ","10,982 ","12,493 ","11,626 ","11,773 "," 7,288 "," 10,049 "," 9,738 "," 9,450 "," 10,178 "," 10,865 "," 6,259 ","7,645 ","9,319 ","7,552 ","10,118 ","11,141 "," 8,263 "," 8,269 "," 11,663 "," 8,515 "," 8,827 "," 8,792 "," 11,310 "," 13,098 "," 10,567 "," 11,953 "," 10,566 "," 9,127 "," 4,221 "," 6,910 "," 10,531 "," 6,754 "," 4,688 "," 13,613 "," 12,304 "," 12,993 "," 13,221 "," 11,993 "," 11,655 "," 11,547 "," 5,752 "," 6,756 "," 10,697 "," 10,386 "," 10,483 "," 11,871 "," 10,270 "," 11,975 "," 12,370 "," 15,261 "," 14,248 "," 9,420 ",,
브라질 (피라시카바),Creta,내수,,,,,,,,,,,,," 3,663 "," 3,093 "," 3,515 "," 3,500 "," 3,863 "," 2,963 "," 4,118 ","3,768 ","3,981 ","4,265 ","4,238 ","3,867 "," 2,866 "," 3,006 "," 3,497 "," 3,885 "," 3,892 "," 3,810 "," 5,050 ","5,044 ","4,895 ","5,138 ","4,483 ","4,364 "," 3,260 "," 3,183 "," 4,382 "," 4,216 "," 4,648 "," 5,369 "," 6,817 ","6,906 ","4,028 ","3,685 ","5,196 ","5,768 "," 2,777 "," 4,818 "," 2,752 ", 849 ," 1,609 "," 2,944 "," 3,232 ","4,826 ","5,399 ","4,583 ","5,938 ","5,954 "," 3,429 "," 6,216 "," 5,915 "," 5,834 "," 7,099 "," 6,027 "," 4,547 ","3,347 ","2,001 ","3,518 ","2,645 ","1,464 ", 172 ," 1,501 ", 10 ," 2,118 "," 2,650 "," 2,842 "," 1,198 "," 1,122 ", 802 , 593 ," 1,596 "," 1,799 "," 1,019 ", 973 ," 1,387 ", 904 , 246 , 493 ," 1,042 ", 999 , 894 , 430 ," 3,124 "," 1,104 ", 534 , 877 , 362 ," 1,005 ", 890 ," 1,341 "," 1,343 "," 1,192 ", 568 , 341 , 13 , 16 ,,
브라질 (피라시카바),Creta (SU2b),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - , - ,- ,"4,060 ","2,323 ","2,943 ","4,020 "," 4,149 "," 4,024 "," 2,937 "," 3,545 "," 3,778 "," 3,032 "," 5,020 "," 5,160 "," 4,342 "," 4,451 "," 4,575 "," 4,584 "," 3,886 "," 3,634 "," 4,174 "," 3,692 "," 4,371 "," 3,397 "," 4,962 "," 4,876 "," 3,828 "," 5,451 "," 4,417 "," 5,663 "," 4,139 "," 3,261 "," 4,320 "," 4,472 "," 4,485 "," 5,490 "," 5,374 "," 5,840 "," 3,880 "," 7,068 "," 7,165 "," 6,859 ",,
브라질 (피라시카바),HB,수출,, 51 , 60 , 60 , 60 , 61 , 60 ,140 ,150 ,130 ,160 ,120 , 220 , 130 , 220 , 190 , 200 , 230 , 130 ,138 ,190 ,150 ,200 ,240 , 80 , 180 , 130 , 120 , 100 , 170 , 223 ,180 ,80 ,130 ,100 ,200 , 100 , 160 , 20 , 100 , 239 , 210 , 142 ,60 ,60 ,58 ,60 ,57 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
브라질 (피라시카바),HB(BR2),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 ,1 ,,278 , 190 , 200 , 150 , - , - , - , 535 ,100 ,411 ,388 ,682 ,460 , 856 , 928 , 768 , 700 , 917 , 642 , 592 ,915 ,530 ,803 ,831 ,"1,609 "," 1,160 "," 1,598 ", 920 ," 1,888 "," 1,094 ", 881 ," 1,124 ", 934 , 220 ," 1,774 "," 3,262 ", 190 ," 1,702 "," 1,073 "," 2,806 "," 2,145 ", 837 ," 1,748 "," 1,984 "," 1,222 "," 1,471 ", 839 ," 1,661 ", 992 , 310 ," 1,069 ", 862 , 930 , 760 ," 1,300 ", 721 ," 1,197 ", 716 ," 1,031 "," 1,370 ", 996 ,,
브라질 (피라시카바),Creta,수출,,,,,,,,,,,,,,,,,,, 48 ,42 ,96 ,112 ,112 ,136 , 88 , 104 , 104 , 120 , 80 , 88 , 96 ,88 ,72 ,65 ,40 ,80 , 140 , 242 , 413 , 97 ,, 252 , 331 ,157 ,139 ,169 ,116 ,332 , 85 , 67 , 317 , - , - , - , 92 ,8 ,241 ,264 ,58 ,64 , 40 , 262 , 344 , 296 , 456 , 334 , 238 ,373 ,236 ,291 ,340 ,58 , 27 , 4 , 288 , 128 , 72 , - , 72 , 6 , - , - , 33 , 66 , 33 , - , 33 , 66 , 12 , 54 , 33 , - , 48 , 2 , 6 , - , - , - , 48 , 89 , 56 , 64 , 64 , 56 , 56 , 40 , 48 , - ,,
브라질 (피라시카바),Creta (SU2b),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - , - ,- ,- ,- ,- ,- , - , 4 , - , - , 232 , 128 , 152 , 70 , 224 , 64 , 92 , 112 , 76 , 188 , 108 , 96 , 104 , 80 , 76 , 189 , 130 , 38 , 132 , 72 , 32 , 184 , 72 , 268 , 171 , 106 , 209 , - , 345 , 285 , 172 , 179 ,,
브라질,전 차량,내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 626 , 151 , 616 ," 1,502 "," 1,553 "," 1,573 "," 1,433 ","1,366 ","1,433 ","1,502 ","1,761 ",723 , 168 , 300 , 773 ," 1,334 ", 965 , 907 , 865 ,442 ,410 ,214 ,452 ,137 , 143 , 219 , 301 , 247 , 98 , 64 , 80 , 63 , 50 , 101 , 57 , 77 , 60 , 80 , 52 , 40 , 49 , 61 , 65 , 50 , 31 , 24 , 60 , 111 , 50 , 50 , 91 , 94 , 83 , 62 , 80 , 93 , 106 , 162 , 120 , 76 , 10 , 10 
브라질,전 차량,수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 41 , - , - , 1 , 40 , 41 , 61 ,17 ,29 ,43 ,70 ,63 , 23 , 75 , 50 , 46 , 134 , 44 , 34 ,24 ,111 ,50 ,146 ,21 , 80 , 120 , 44 , 40 , 40 , 35 , 77 , 48 , 62 , 91 , 63 , 91 , 80 , - , 81 , 65 , 74 , 37 , 145 , 231 , 250 , 60 , 61 , 233 , 60 , 90 , 68 , 86 , 90 , 121 , 120 , 122 , 101 , 220 , 47 , 11 , 28 , 41 
멕시코,NX4m,수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , 809 ," 2,378 "," 2,821 "," 2,637 "," 3,048 "," 2,700 "," 2,097 "," 2,000 "," 2,109 "
중국 (충칭),LCV,내수," 3,766 "," 3,195 "," 4,602 "," 4,750 "," 3,910 "," 2,805 "," 2,155 ","2,152 ","2,311 ","2,602 ","3,503 ","2,809 "," 2,906 "," 3,153 "," 5,101 "," 3,800 "," 3,800 "," 1,600 "," 1,300 ","1,500 ","1,500 ","1,500 ","1,201 ","1,425 ", 900 , 800 ," 1,250 "," 1,250 ", 900 ," 1,109 "," 1,007 ",652 ,855 ,"1,005 ","1,572 ",853 , 405 , 302 , 502 , 301 , 130 , 125 , 120 ,131 ,451 ,841 ,"1,002 ",903 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
중국 (충칭),LCV,수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 ,23 ,50 , 1 ,,, 36 ,, 4 , 21 ,9 ,8 ,20 ,37 ,166 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CKD (모듈형 조립 방식),PV,총합,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 3,563 "," 4,112 "," 4,079 "," 1,120 "," 1,691 "," 2,894 "," 2,497 ","3,007 ","3,266 ","2,893 ","4,478 ","4,299 "," 5,027 "," 3,829 "," 4,629 "," 3,640 "," 3,982 "," 4,016 "," 4,269 ","3,269 ","4,160 ","3,754 ","4,158 ","4,599 "," 3,839 "," 3,535 "," 3,221 "," 3,741 "," 3,780 "," 3,821 "," 3,349 "," 4,361 "," 3,024 "," 2,972 "," 2,736 "," 2,283 "," 3,246 "," 3,261 "," 3,706 "," 3,377 "," 4,514 "," 4,581 "," 4,927 "," 4,441 "," 4,053 "," 4,572 "," 4,404 "," 3,461 "," 5,080 "," 4,010 "," 4,905 "," 4,945 "," 5,116 "," 4,534 "," 5,125 "," 4,443 "," 5,375 "," 5,567 "," 5,644 "," 5,348 "," 4,587 "," 6,443 "
CKD (모듈형 조립 방식),CV,총합,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 101 , 150 , 263 , 250 , 52 , 63 , 29 ,14 ,126 ,67 ,54 ,99 , 18 , 15 , 5 , 60 , 17 , 36 , 30 ,101 ,100 ,30 ,- ,- , 20 , 20 , 68 , 13 , 10 , 10 , 40 , 30 , 45 , 10 , 10 , 130 , 90 , 86 , 84 , 73 , 70 , 118 , 41 , 51 , 73 , 26 , 60 , 50 , 30 , 20 , 25 , 34 , 44 , 25 , 50 , 101 , 97 , 40 , 9 , - , - , 6 
싱가포르,IONIQ5 (NE),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , 33 , 58 , 65 , 73 , 49 , 62 , 114 , - , - , - , - , - , - , - , - , - , - , - , - , 4 , 32 
싱가포르,IONIQ6 (CE),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - , - , 1 , 12 , 5 , 7 , 12 , 9 , 4 
싱가포르,IONIQ5 (NE),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , - , - , - , 6 , 3 , 2 , 9 , 3 , 20 , 49 , 82 , 74 , 46 , 38 , 52 , 40 , 18 , 21 , 10 , 9 , - , - 
싱가포르,IONIQ5 Robotaxi (NE R),수출,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , 24 , - , - , 3 , - , 13 , 6 , - , - , 1 , - , - , - 
기타,Others,총합, 104 , 321 , 205 , 136 , 380 , 430 , 317 ,355 ,353 ,720 ,373 ,769 , 42 , 113 , 246 , 413 , 425 , 450 , 331 ,217 ,437 ,489 ,620 ,585 , 300 , 372 , 400 , 400 , 400 , 477 , 570 ,158 ,494 ,521 ,546 ,530 , 118 , 231 , 288 , 255 , 256 , 224 , 190 ,222 ,335 ,459 ,462 ,730 , 162 , 283 , 61 , 98 , 184 , 78 , 165 ,108 ,231 ,263 ,86 ,192 , 130 , 59 , 86 , 99 , 125 , 165 , 184 ,284 ,435 ,326 ,470 ,672 , 36 , 6 , 31 , 25 , 15 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
베트남,i10 (BA 4DR),내수,,,,,,,,,,,,,,,,,,4 ,543 ,556 ,907 ,904 ,522 ,"1,238 ",858 ,738 ,"1,067 ",217 ,624 ,729 ,675 ,695 ,869 ,650 ,277 ,988 ,"1,018 ",660 ,715 ,666 ,779 ,962 ,543 ,540 ,420 ,526 ,613 ,419 ,"1,215 ","1,529 ","1,410 ",45 ,"1,032 ","1,252 ","1,534 ","1,099 ","1,999 ","1,081 ","1,615 ","1,685 ",300 ,242 ,268 ,330 ,298 ,30 ,1 ,1 ,- ,- ,- ,- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
베트남,i10 (BA 5DR),내수,,,,,,,,,,,,,,,,,,166 ,"1,361 ",654 ,"1,537 ",979 ,846 ,470 ,"1,324 ",248 ,732 ,878 ,996 ,876 ,783 ,754 ,537 ,634 ,678 ,823 ,904 ,301 ,180 ,"1,019 ",994 ,"1,197 ","1,059 ","1,010 ","1,325 ",838 ,602 ,887 ,,,,,,,,,,,,,"1,047 ",541 ,960 ,909 ,685 ,625 ,2 ,1 ,- ,- ,- ,- ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
베트남,i10(AI3v 4DR),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,- ,- ,- ,- ,- ,- ,533 ,182 ,418 ,306 ,242 ,120 ,242 ,- ,340 ,529 ,206 ,- ,124 ,- ,- ,118 ,- ,303 , 198 , 51 , 74 , 30 , 179 , - , 134 , 99 , 92 , 90 , 91 , 72 , 30 , 120 , 118 , 2 , - , 142 , 32 , 45 , 60 , 50 , 3 , 30 , 91 , - 
베트남,i10(AI3v 5DR),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,- ,- ,- ,- ,- ,- ,771 ,487 ,779 ,363 ,181 ,926 ,453 ,791 ,358 ,130 ,460 ,720 ,900 ,543 ,657 ,620 ,"1,306 ","1,107 ", 361 , 653 , 640 , 562 , 150 , 428 , 447 , 393 , 471 , 409 , 588 , 628 , 387 , 359 , 301 , 28 , 5 , 270 , 490 , 621 , 560 , 907 , 389 , 301 , 275 , 330 
베트남,Accent (HC),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794 ,963 ,"1,356 ","1,442 ","1,124 ","1,932 ","1,681 ","1,514 ","1,809 ","1,045 ","1,619 ","1,287 ","1,503 ","1,321 ","1,770 ","1,762 ","1,776 ","2,071 ","1,948 ","1,982 ","1,591 ","1,950 ","1,953 ",115 ,"1,496 ","1,330 ","1,272 ","1,545 ","1,800 ","2,162 ","2,186 ","2,632 ","1,573 ","1,560 ","1,974 ","2,614 ","1,981 ","1,708 ","1,650 ","1,616 ","1,438 ","1,627 ",948 ,"1,521 ","1,492 ","1,403 ","1,824 ","1,242 ","1,835 ","1,705 ","1,685 ","2,220 ","2,114 ","2,360 ","2,024 ","2,319 ", 891 ," 1,571 "," 1,670 ", 933 ," 1,525 ", 785 , 981 ," 1,338 "," 1,335 "," 1,746 "," 1,737 "," 1,062 ", 896 , 775 ," 1,178 ", 357 , 4 , - , - , - , - , - , - , - , - , - 
베트남,Avante (ADv),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360 ,390 ,419 ,234 ,244 ,448 ,328 ,236 ,68 ,1 ,2 ,538 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
베트남,Accent (BN7v),내수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, - , - , - , - , 623 , 828 ," 1,557 "," 1,551 "," 1,539 "," 1,592 "," 1,220 ", 615 , 800 , 298 
