지역명,공장명(국가),차종,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,연도
아시아/태평양,특수 차량,Bongo (CKD),0.0,0.0,27.0,56.0,69.0,53.0,148.0,120.0,317.0,424.0,180.0,0.0,2024
아시아/태평양,특수 차량,Bongo (CKD),0,,,,,,,,,,,,2025
아시아/태평양,CKD(모듈형 조립 방식),Bongo / Frontier,502.0,500.0,600.0,590.0,628.0,787.0,769.0,401.0,559.0,518.0,534.0,562.0,2024
아시아/태평양,CKD(모듈형 조립 방식),Bongo / Frontier,361,,,,,,,,,,,,2025
아시아/태평양,CKD(러시아 제외),Bongo / Frontier,0.0,607.0,558.0,693.0,329.0,822.0,696.0,309.0,594.0,580.0,780.0,501.0,2023
아시아/태평양,한국,Bongo / Frontier,145.0,126.0,364.0,332.0,399.0,232.0,321.0,247.0,339.0,290.0,290.0,266.0,2024
아시아/태평양,한국,Bongo / Frontier,137,,,,,,,,,,,,2025
아시아/태평양,한국,Bongo / Frontier,163.0,248.0,372.0,338.0,349.0,243.0,250.0,257.0,220.0,168.0,353.0,185.0,2023
아시아/태평양,한국,Bongo EV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,한국,Bongo EV,0,,,,,,,,,,,,2025
아시아/태평양,한국,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,한국,Bus,0,,,,,,,,,,,,2025
아시아/태평양,한국,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
아시아/태평양,특수 차량,Bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2024
아시아/태평양,특수 차량,Bus,0,,,,,,,,,,,,2025
아시아/태평양,특수 차량,Bus (CKD),0.0,33.0,68.0,60.0,45.0,30.0,30.0,44.0,5.0,2.0,40.0,30.0,2023
아시아/태평양,특수 차량,Bus (CKD),26.0,96.0,30.0,82.0,27.0,49.0,35.0,35.0,62.0,83.0,23.0,62.0,2024
아시아/태평양,특수 차량,Bus (CKD),48,,,,,,,,,,,,2025
아시아/태평양,CKD(모듈형 조립 방식),Carens MPV,6.0,343.0,275.0,303.0,312.0,372.0,353.0,371.0,455.0,570.0,730.0,453.0,2024
아시아/태평양,CKD(모듈형 조립 방식),Carens MPV,213,,,,,,,,,,,,2025
아시아/태평양,CKD(러시아 제외),Carens MPV,0.0,57.0,251.0,211.0,412.0,298.0,294.0,337.0,270.0,461.0,398.0,476.0,2023
아시아/태평양,인도,Carens MPV,51.0,59.0,58.0,58.0,27.0,33.0,26.0,31.0,33.0,30.0,30.0,43.0,2024
아시아/태평양,인도,Carens MPV,21,,,,,,,,,,,,2025
아시아/태평양,인도,Carens MPV,54.0,51.0,74.0,75.0,56.0,52.0,46.0,79.0,91.0,58.0,59.0,55.0,2023
아시아/태평양,인도,Carens MPV EV,0,,,,,,,,,,,,2025
아시아/태평양,중국,Carnival,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2023
아시아/태평양,중국,Carnival,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,중국,Carnival,0,,,,,,,,,,,,2025
아시아/태평양,인도,Carnival (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,인도,Carnival (CKD),0,,,,,,,,,,,,2025
아시아/태평양,인도,Carnival (CKD),0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,130.0,0,2023
아시아/태평양,CKD(모듈형 조립 방식),Carnival / Sedona,568.0,510.0,762.0,758.0,633.0,653.0,571.0,511.0,672.0,1098.0,1058.0,918.0,2024
아시아/태평양,CKD(모듈형 조립 방식),Carnival / Sedona,433,,,,,,,,,,,,2025
아시아/태평양,CKD(러시아 제외),Carnival / Sedona,0.0,438.0,793.0,770.0,603.0,461.0,645.0,380.0,706.0,778.0,844.0,667.0,2023
아시아/태평양,한국,Carnival / Sedona,915.0,663.0,896.0,935.0,1279.0,1585.0,1300.0,1189.0,1287.0,1062.0,1181.0,885.0,2024
아시아/태평양,한국,Carnival / Sedona,870,,,,,,,,,,,,2025
아시아/태평양,한국,Carnival / Sedona,1660.0,1568.0,1448.0,1411.0,1622.0,1766.0,1605.0,1491.0,1536.0,1302.0,994.0,1311.0,2023
아시아/태평양,슬로바키아,Cee'd,0.0,18.0,54.0,15.0,40.0,11.0,3.0,33.0,9.0,1.0,23.0,14.0,2023
아시아/태평양,슬로바키아,Cee'd,15.0,5.0,1.0,2.0,103.0,32.0,60.0,25.0,20.0,9.0,20.0,1.0,2024
아시아/태평양,슬로바키아,Cee'd,0,,,,,,,,,,,,2025
아시아/태평양,슬로바키아,Cee'd CUV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
아시아/태평양,슬로바키아,Cee'd CUV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,슬로바키아,Cee'd CUV,0,,,,,,,,,,,,2025
아시아/태평양,슬로바키아,EV2,0,,,,,,,,,,,,2025
아시아/태평양,한국,EV3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,한국,EV3,0,,,,,,,,,,,,2025
아시아/태평양,한국,EV4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,한국,EV4,0,,,,,,,,,,,,2025
아시아/태평양,슬로바키아,EV4,0,,,,,,,,,,,,2025
아시아/태평양,CKD(모듈형 조립 방식),EV5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,중국,EV5,,,,,,,,,,,0.0,0.0,2023
아시아/태평양,중국,EV5,0.0,0.0,0.0,0.0,0.0,163.0,191.0,138.0,50.0,177.0,276.0,372.0,2024
아시아/태평양,중국,EV5,362,,,,,,,,,,,,2025
아시아/태평양,싱가포르 글로벌 혁신센터,EV5,0,,,,,,,,,,,,2025
아시아/태평양,한국,EV5,0,,,,,,,,,,,,2025
아시아/태평양,CKD(모듈형 조립 방식),EV6,0,,,,,,,,,,,,2025
아시아/태평양,CKD(러시아 제외),EV6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
아시아/태평양,한국,EV6,280.0,289.0,273.0,212.0,226.0,209.0,208.0,148.0,178.0,158.0,162.0,170.0,2024
아시아/태평양,한국,EV6,77,,,,,,,,,,,,2025
아시아/태평양,한국,EV6,320.0,289.0,415.0,357.0,316.0,345.0,403.0,399.0,331.0,337.0,432.0,510.0,2023
아시아/태평양,미국,EV6,0,,,,,,,,,,,,2025
아시아/태평양,CKD(모듈형 조립 방식),EV9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,CKD(모듈형 조립 방식),EV9,0,,,,,,,,,,,,2025
아시아/태평양,한국,EV9,151.0,109.0,111.0,106.0,101.0,81.0,227.0,168.0,161.0,101.0,104.0,100.0,2024
아시아/태평양,한국,EV9,47,,,,,,,,,,,,2025
아시아/태평양,한국,EV9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,112.0,117.0,2023
아시아/태평양,미국,EV9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,미국,EV9,4,,,,,,,,,,,,2025
아시아/태평양,중국,Forte,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2023
아시아/태평양,중국,Forte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,중국,Forte,0,,,,,,,,,,,,2025
아시아/태평양,CKD(모듈형 조립 방식),K3,44.0,198.0,167.0,277.0,273.0,244.0,388.0,275.0,495.0,525.0,483.0,222.0,2024
아시아/태평양,CKD(모듈형 조립 방식),K3,128,,,,,,,,,,,,2025
아시아/태평양,CKD(러시아 제외),K3,0.0,141.0,378.0,319.0,52.0,71.0,97.0,49.0,152.0,199.0,275.0,389.0,2023
아시아/태평양,중국,K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
아시아/태평양,중국,K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,중국,K3,0,,,,,,,,,,,,2025
아시아/태평양,한국,K3,1030.0,1163.0,1203.0,1468.0,1544.0,1905.0,1603.0,1417.0,1599.0,1013.0,1043.0,714.0,2024
아시아/태평양,한국,K3,409,,,,,,,,,,,,2025
아시아/태평양,한국,K3,333.0,442.0,445.0,548.0,580.0,689.0,345.0,549.0,369.0,388.0,827.0,682.0,2023
아시아/태평양,멕시코,K3,0.0,0.0,4.0,2.0,4.0,1.0,8.0,1.0,10.0,0.0,10.0,2.0,2023
아시아/태평양,멕시코,K3,17.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,10.0,6.0,2024
아시아/태평양,멕시코,K3,0,,,,,,,,,,,,2025
아시아/태평양,러시아(CKD 포함),K3 (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
아시아/태평양,CKD(모듈형 조립 방식),K4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,CKD(모듈형 조립 방식),K4,0,,,,,,,,,,,,2025
아시아/태평양,중국,K4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,CKD(모듈형 조립 방식),K5 / Optima,2.0,17.0,29.0,18.0,19.0,25.0,21.0,14.0,21.0,31.0,27.0,27.0,2024
아시아/태평양,CKD(모듈형 조립 방식),K5 / Optima,8,,,,,,,,,,,,2025
아시아/태평양,CKD(러시아 제외),K5 / Optima,0.0,80.0,66.0,71.0,20.0,16.0,57.0,6.0,24.0,36.0,32.0,18.0,2023
아시아/태평양,중국,K5 / Optima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
아시아/태평양,중국,K5 / Optima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,중국,K5 / Optima,0,,,,,,,,,,,,2025
아시아/태평양,한국,K5 / Optima,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2024
아시아/태평양,한국,K5 / Optima,0,,,,,,,,,,,,2025
아시아/태평양,한국,K5 / Optima,3.0,0.0,0.0,0.0,0.0,7.0,4.0,15.0,10.0,0.0,12.0,13.0,2023
아시아/태평양,CKD(모듈형 조립 방식),"K7, K8 / Cadenza",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,CKD(모듈형 조립 방식),"K7, K8 / Cadenza",0,,,,,,,,,,,,2025
아시아/태평양,CKD(러시아 제외),"K7, K8 / Cadenza",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
아시아/태평양,한국,"K7, K8 / Cadenza",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2024
아시아/태평양,한국,"K7, K8 / Cadenza",0,,,,,,,,,,,,2025
아시아/태평양,한국,"K7, K8 / Cadenza",0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2023
아시아/태평양,한국,K9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,한국,K9,0,,,,,,,,,,,,2025
아시아/태평양,한국,K9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
아시아/태평양,중국,KX1,194.0,206.0,213.0,189.0,215.0,187.0,174.0,177.0,142.0,134.0,167.0,99.0,2023
아시아/태평양,중국,KX1,141.0,104.0,190.0,198.0,64.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2024
아시아/태평양,중국,KX1,2,,,,,,,,,,,,2025
아시아/태평양,중국,KX3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2023
아시아/태평양,중국,Seltos / KX3,61.0,45.0,48.0,52.0,75.0,61.0,66.0,42.0,69.0,75.0,70.0,83.0,2024
아시아/태평양,중국,Seltos / KX3,74,,,,,,,,,,,,2025
아시아/태평양,중국,KX5 / Sportage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,중국,KX7,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2023
아시아/태평양,특수 차량,Millitary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2023
아시아/태평양,특수 차량,Millitary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,특수 차량,Millitary,0,,,,,,,,,,,,2025
아시아/태평양,특수 차량,Millitary (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
아시아/태평양,특수 차량,Millitary (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2024
아시아/태평양,특수 차량,Millitary (CKD),0,,,,,,,,,,,,2025
아시아/태평양,한국,Mohave / Borrego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,한국,Mohave / Borrego,0,,,,,,,,,,,,2025
아시아/태평양,한국,Mohave / Borrego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
아시아/태평양,CKD(모듈형 조립 방식),Morning / Picanto,1.0,39.0,95.0,99.0,38.0,74.0,87.0,40.0,69.0,83.0,101.0,50.0,2024
아시아/태평양,CKD(모듈형 조립 방식),Morning / Picanto,33,,,,,,,,,,,,2025
아시아/태평양,CKD(러시아 제외),Morning / Picanto,0.0,274.0,101.0,51.0,208.0,68.0,130.0,97.0,69.0,62.0,130.0,102.0,2023
아시아/태평양,한국,Morning / Picanto,315.0,384.0,687.0,548.0,869.0,764.0,542.0,578.0,723.0,573.0,403.0,578.0,2024
아시아/태평양,한국,Morning / Picanto,685,,,,,,,,,,,,2025
아시아/태평양,한국,Morning / Picanto,459.0,594.0,798.0,734.0,770.0,793.0,1000.0,1075.0,1118.0,897.0,671.0,587.0,2023
아시아/태평양,CKD(모듈형 조립 방식),New Carens,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2024
아시아/태평양,CKD(러시아 제외),New Carens,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
아시아/태평양,CKD(모듈형 조립 방식),Niro,0,,,,,,,,,,,,2025
아시아/태평양,CKD(러시아 제외),Niro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
아시아/태평양,한국,Niro,158.0,172.0,261.0,305.0,246.0,199.0,216.0,186.0,237.0,183.0,141.0,145.0,2024
아시아/태평양,한국,Niro,121,,,,,,,,,,,,2025
아시아/태평양,한국,Niro,148.0,169.0,178.0,228.0,149.0,481.0,237.0,181.0,162.0,377.0,225.0,188.0,2023
아시아/태평양,한국,Niro EV,60.0,137.0,178.0,78.0,68.0,70.0,69.0,50.0,43.0,25.0,39.0,43.0,2024
아시아/태평양,한국,Niro EV,16,,,,,,,,,,,,2025
아시아/태평양,한국,Niro EV,95.0,138.0,122.0,101.0,127.0,170.0,187.0,180.0,212.0,127.0,190.0,147.0,2023
아시아/태평양,한국,Niro Plus,0.0,1.0,0.0,47.0,14.0,5.0,0.0,5.0,10.0,0.0,0.0,5.0,2024
아시아/태평양,한국,Niro Plus,1,,,,,,,,,,,,2025
아시아/태평양,한국,Niro Plus,111.0,67.0,65.0,55.0,53.0,16.0,15.0,60.0,41.0,40.0,12.0,90.0,2023
아시아/태평양,한국,Niro Plus EV,1.0,9.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2024
아시아/태평양,한국,Niro Plus EV,0,,,,,,,,,,,,2025
아시아/태평양,한국,Niro Plus EV,39.0,24.0,33.0,16.0,2.0,4.0,2.0,4.0,1.0,9.0,1.0,9.0,2023
아시아/태평양,미국,K5 / Optima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
아시아/태평양,미국,K5 / Optima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,미국,K5 / Optima,0,,,,,,,,,,,,2025
아시아/태평양,한국,PV5,0,,,,,,,,,,,,2025
아시아/태평양,CKD(모듈형 조립 방식),Pegas,48.0,25.0,27.0,40.0,21.0,50.0,30.0,21.0,34.0,80.0,99.0,67.0,2024
아시아/태평양,CKD(모듈형 조립 방식),Pegas,18,,,,,,,,,,,,2025
아시아/태평양,CKD(러시아 제외),Pegas,0.0,100.0,163.0,34.0,80.0,69.0,77.0,45.0,113.0,58.0,39.0,45.0,2023
아시아/태평양,중국,Pegas,124.0,155.0,142.0,214.0,144.0,96.0,145.0,146.0,168.0,173.0,171.0,133.0,2023
아시아/태평양,중국,Pegas,155.0,168.0,137.0,122.0,174.0,134.0,124.0,105.0,131.0,130.0,113.0,97.0,2024
아시아/태평양,중국,Pegas,122,,,,,,,,,,,,2025
아시아/태평양,한국,Pride / Rio,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,한국,Pride / Rio,1,,,,,,,,,,,,2025
아시아/태평양,한국,Pride / Rio,608.0,552.0,490.0,499.0,591.0,587.0,712.0,374.0,99.0,21.0,21.0,3.0,2023
아시아/태평양,러시아,Pride / Rio (FB),0,,,,,,,,,,,,2025
아시아/태평양,러시아,Pride / Rio (FB),0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,2024
아시아/태평양,러시아(CKD 포함),Pride / Rio (FB),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
아시아/태평양,멕시코,Pride / Rio (SC),0.0,0.0,3.0,3.0,4.0,0.0,0.0,7.0,12.0,0.0,12.0,2.0,2023
아시아/태평양,멕시코,Pride / Rio (SC),9.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2024
아시아/태평양,멕시코,Pride / Rio (SC),0,,,,,,,,,,,,2025
아시아/태평양,한국,Ray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,한국,Ray,0,,,,,,,,,,,,2025
아시아/태평양,한국,Ray EV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,한국,Ray EV,0,,,,,,,,,,,,2025
아시아/태평양,CKD(모듈형 조립 방식),Seltos,563.0,276.0,314.0,364.0,395.0,609.0,466.0,359.0,733.0,911.0,1187.0,909.0,2024
아시아/태평양,CKD(모듈형 조립 방식),Seltos,439,,,,,,,,,,,,2025
아시아/태평양,CKD(러시아 제외),Seltos,0.0,523.0,359.0,392.0,586.0,425.0,498.0,592.0,678.0,907.0,752.0,1101.0,2023
아시아/태평양,중국,Seltos,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,29.0,26.0,54.0,2023
아시아/태평양,인도,Seltos,80.0,92.0,75.0,72.0,55.0,54.0,71.0,79.0,89.0,107.0,114.0,112.0,2024
아시아/태평양,인도,Seltos,106,,,,,,,,,,,,2025
아시아/태평양,인도,Seltos,114.0,103.0,164.0,183.0,130.0,111.0,96.0,102.0,97.0,109.0,98.0,97.0,2023
아시아/태평양,한국,Seltos,992.0,946.0,1161.0,823.0,893.0,1097.0,926.0,858.0,1015.0,1091.0,665.0,493.0,2024
아시아/태평양,한국,Seltos,825,,,,,,,,,,,,2025
아시아/태평양,한국,Seltos,620.0,641.0,1217.0,1197.0,1173.0,1732.0,878.0,1236.0,1078.0,819.0,1079.0,677.0,2023
아시아/태평양,러시아(CKD 포함),Seltos (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
아시아/태평양,CKD(모듈형 조립 방식),Sonet,530.0,330.0,791.0,767.0,604.0,321.0,576.0,401.0,720.0,833.0,958.0,787.0,2024
아시아/태평양,CKD(모듈형 조립 방식),Sonet,413,,,,,,,,,,,,2025
아시아/태평양,CKD(러시아 제외),Sonet,0.0,868.0,536.0,341.0,300.0,188.0,796.0,1008.0,835.0,1064.0,1154.0,1372.0,2023
아시아/태평양,중국,Sonet,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,2023
아시아/태평양,중국,Sonet,0,0.0,0.0,0.0,35.0,447.0,383.0,599.0,484.0,676.0,555.0,681.0,2024
아시아/태평양,중국,Sonet,511,,,,,,,,,,,,2025
아시아/태평양,인도,Sonet,158.0,163.0,154.0,161.0,187.0,110.0,162.0,169.0,119.0,121.0,136.0,117.0,2024
아시아/태평양,인도,Sonet,86,,,,,,,,,,,,2025
아시아/태평양,인도,Sonet,195.0,193.0,180.0,179.0,191.0,114.0,147.0,173.0,143.0,133.0,98.0,101.0,2023
아시아/태평양,CKD(모듈형 조립 방식),Sorento,35.0,48.0,72.0,92.0,157.0,123.0,87.0,78.0,127.0,153.0,160.0,130.0,2024
아시아/태평양,CKD(모듈형 조립 방식),Sorento,48,,,,,,,,,,,,2025
아시아/태평양,CKD(러시아 제외),Sorento,0.0,117.0,174.0,67.0,78.0,59.0,114.0,59.0,155.0,86.0,106.0,134.0,2023
아시아/태평양,한국,Sorento,767.0,1066.0,1077.0,1135.0,1108.0,1062.0,910.0,808.0,818.0,772.0,848.0,1032.0,2024
아시아/태평양,한국,Sorento,828,,,,,,,,,,,,2025
아시아/태평양,한국,Sorento,1242.0,1208.0,1293.0,1034.0,902.0,983.0,578.0,812.0,1105.0,769.0,457.0,538.0,2023
아시아/태평양,미국,Sorento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
아시아/태평양,미국,Sorento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,미국,Sorento,0,,,,,,,,,,,,2025
아시아/태평양,러시아(CKD 포함),Sorento (CKD),0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,2023
아시아/태평양,CKD(모듈형 조립 방식),Soul,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,CKD(모듈형 조립 방식),Soul,0,,,,,,,,,,,,2025
아시아/태평양,한국,Soul,24.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,10.0,2024
아시아/태평양,한국,Soul,8,,,,,,,,,,,,2025
아시아/태평양,한국,Soul,4.0,2.0,1.0,2.0,10.0,6.0,16.0,5.0,3.0,1.0,3.0,3.0,2023
아시아/태평양,러시아(CKD 포함),Soul (CKD),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
아시아/태평양,한국,Soul EV,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,한국,Soul EV,0,,,,,,,,,,,,2025
아시아/태평양,한국,Soul EV,0.0,2.0,1.0,0.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,2023
아시아/태평양,CKD(모듈형 조립 방식),Sportage,91.0,46.0,126.0,206.0,192.0,173.0,300.0,170.0,365.0,426.0,556.0,366.0,2024
아시아/태평양,CKD(모듈형 조립 방식),Sportage,205,,,,,,,,,,,,2025
아시아/태평양,CKD(러시아 제외),Sportage,0.0,285.0,230.0,171.0,96.0,76.0,238.0,38.0,174.0,72.0,112.0,251.0,2023
아시아/태평양,중국,Sportage,0,,,,,,,,,,,,2025
아시아/태평양,한국,Sportage,2613.0,1969.0,2866.0,2239.0,2402.0,2467.0,2232.0,2459.0,2689.0,2762.0,2428.0,2920.0,2024
아시아/태평양,한국,Sportage,"2,364",,,,,,,,,,,,2025
아시아/태평양,한국,Sportage,2077.0,1358.0,1238.0,1258.0,1472.0,2004.0,1766.0,1810.0,2484.0,2082.0,1910.0,2040.0,2023
아시아/태평양,슬로바키아,Sportage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
아시아/태평양,슬로바키아,Sportage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,슬로바키아,Sportage,0,,,,,,,,,,,,2025
아시아/태평양,미국,Sportage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
아시아/태평양,미국,Sportage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,미국,Sportage,0,,,,,,,,,,,,2025
아시아/태평양,중국,Sportage (KX5),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
아시아/태평양,한국,Stinger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024
아시아/태평양,한국,Stinger,0,,,,,,,,,,,,2025
아시아/태평양,한국,Stinger,180.0,248.0,304.0,243.0,341.0,333.0,101.0,47.0,49.0,23.0,12.0,13.0,2023
아시아/태평양,CKD(모듈형 조립 방식),Stonic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,CKD(모듈형 조립 방식),Stonic,0,,,,,,,,,,,,2025
아시아/태평양,CKD(러시아 제외),Stonic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023
아시아/태평양,한국,Stonic,755.0,1015.0,838.0,627.0,620.0,433.0,428.0,575.0,675.0,712.0,934.0,896.0,2024
아시아/태평양,한국,Stonic,748,,,,,,,,,,,,2025
아시아/태평양,한국,Stonic,540.0,806.0,891.0,892.0,976.0,1332.0,858.0,508.0,706.0,691.0,692.0,465.0,2023
아시아/태평양,인도,Syros,0,,,,,,,,,,,,2025
아시아/태평양,CKD(모듈형 조립 방식),Tasman,0,,,,,,,,,,,,2025
아시아/태평양,한국,Tasman,0,,,,,,,,,,,,2025
아시아/태평양,특수 차량,Tasman,0,,,,,,,,,,,,2025
아시아/태평양,특수 차량,Tasman (CKD),0,,,,,,,,,,,,2025
아시아/태평양,미국,Telluride,3.0,0.0,4.0,4.0,4.0,3.0,1.0,3.0,1.0,5.0,2.0,1.0,2023
아시아/태평양,미국,Telluride,0.0,0.0,3.0,1.0,4.0,3.0,4.0,2.0,2.0,4.0,2.0,8.0,2024
아시아/태평양,미국,Telluride,0,,,,,,,,,,,,2025
아시아/태평양,중국,Zhipao,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2023
아시아/태평양,중국,Zhipao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
아시아/태평양,중국,Zhipao,0,,,,,,,,,,,,2025
